,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,WS_ms_300cm_Avg,WS_ms_300cm_Max,WS_ms_150cm_Avg,WS_ms_150cm_Max,WS_ms_75cm_Avg,WS_ms_75cm_Max,WinDir_mean_Resultant,WinDir_Std_Dev,Date_datetime,frost
22,28.19,34.29,19.87,39.1,69.72,15.34,0.0,1.27,8.62,1.084,7.101,,,164.0,44.36,2013-08-16,0
23,29.9,35.63,20.78,31.05,63.78,16.48,0.0,1.514,12.37,1.261,10.1,,,156.0,42.6,2013-08-17,0
24,29.03,34.68,22.75,30.53,45.92,20.14,0.0,1.607,9.37,1.383,9.35,,,295.0,52.92,2013-08-18,0
25,27.99,35.22,20.67,36.75,74.27,18.63,8.6,1.535,13.12,1.314,10.85,,,244.0,60.64,2013-08-19,0
26,26.39,32.1,21.43,44.51,69.54,26.97,0.0,1.681,9.37,1.495,8.6,,,306.0,52.61,2013-08-20,0
27,27.5,33.22,20.63,38.94,76.03,17.74,0.0,1.676,8.62,1.3769999999999998,7.101,,,150.0,38.17,2013-08-21,0
28,27.64,32.67,19.19,28.01,50.86,18.71,0.0,2.032,10.87,1.6059999999999999,7.85,,,161.0,34.46,2013-08-22,0
29,25.88,31.37,20.32,42.64,60.16,26.83,1.0,1.7069999999999999,9.37,1.374,7.85,,,152.0,30.33,2013-08-23,0
30,25.49,29.97,19.92,46.45,74.07,31.22,0.3,1.8259999999999998,10.87,1.466,10.1,,,150.0,36.99,2013-08-24,0
31,26.2,32.33,19.29,49.68,91.3,28.27,0.9,2.3680000000000003,8.62,1.9380000000000002,7.101,,,167.0,44.97,2013-08-25,0
32,27.59,33.08,21.93,37.43,55.66,23.28,0.0,2.858,8.62,2.171,7.101,,,151.0,28.62,2013-08-26,0
33,25.94,30.28,21.69,45.02,75.64,31.59,0.1,2.258,10.12,1.7169999999999999,9.35,,,149.0,26.56,2013-08-27,0
34,22.97,27.98,20.34,67.42,94.8,39.41,1.5,0.991,7.87,0.7929999999999999,6.352,,,221.0,48.26,2013-08-28,0
35,22.53,27.98,18.59,76.66,96.5,46.02,3.9,0.831,7.12,0.544,5.603,,,167.0,37.96,2013-08-29,0
36,25.82,31.92,18.81,60.11,93.8,36.34,0.0,0.511,6.37,0.425,6.352,,,104.0,34.57,2013-08-30,0
37,28.5,34.54,19.83,41.83,80.1,22.41,0.0,1.181,7.87,0.94,6.352,,,314.0,49.71,2013-08-31,0
38,29.86,36.36,20.04,30.65,66.67,14.62,0.0,2.3930000000000002,10.12,1.818,8.6,,,183.0,46.96,2013-09-01,0
39,28.24,34.97,21.14,34.78,53.68,22.02,0.0,1.965,8.62,1.473,7.85,,,156.0,53.07,2013-09-02,0
40,28.21,33.97,22.84,33.01,55.04,18.03,0.0,2.051,8.62,1.516,7.101,,,156.0,38.17,2013-09-03,0
41,28.01,33.39,21.1,28.33,43.12,15.85,0.0,2.537,8.62,1.859,7.101,,,156.0,37.48,2013-09-04,0
42,28.65,33.99,24.32,25.16,36.34,14.25,0.0,2.299,8.62,1.6969999999999998,7.101,,,167.0,35.66,2013-09-05,0
43,27.91,34.0,20.66,33.72,52.19,18.89,0.0,2.0380000000000003,7.87,1.469,7.101,,,156.0,46.91,2013-09-06,0
44,28.38,33.94,23.6,32.41,47.48,21.55,0.0,2.556,8.62,1.8259999999999998,7.85,,,153.0,26.85,2013-09-07,0
45,27.86,33.3,20.57,33.64,53.89,21.34,0.0,2.34,9.37,1.673,7.85,,,150.0,24.78,2013-09-08,0
46,24.94,32.12,19.4,50.36,85.3,26.31,1.0,2.503,13.12,1.8430000000000002,11.6,,,147.0,47.48,2013-09-09,0
47,20.11,23.0,18.21,86.1,96.0,69.02,7.5,1.835,10.87,1.128,9.35,,,149.0,24.17,2013-09-10,0
48,21.05,25.94,18.58,85.3,98.1,60.29,2.2,1.247,7.87,0.718,7.101,,,169.0,33.35,2013-09-11,0
49,20.24,24.17,18.39,85.0,98.1,68.83,14.9,2.012,8.62,1.063,7.85,,,155.0,29.73,2013-09-12,0
50,19.59,22.6,17.32,85.0,97.4,62.23,26.8,1.817,7.12,1.05,6.352,0.059000000000000004,4.848,182.0,29.26,2013-09-13,0
51,22.66,27.73,18.4,61.45,87.1,39.04,1.1,1.814,7.12,1.18,7.101,0.406,4.848,187.0,42.33,2013-09-14,0
52,23.46,29.75,16.54,55.24,89.0,36.52,10.8,2.335,17.62,1.656,14.59,0.013000000000000001,4.848,182.0,50.43,2013-09-15,0
53,21.93,27.34,17.71,67.09,90.6,44.76,1.1,1.765,10.87,1.202,9.35,,,221.0,58.26,2013-09-16,0
54,23.29,28.16,19.17,61.79,80.2,42.38,0.0,1.926,9.37,1.315,7.85,,,161.0,25.64,2013-09-17,0
55,24.21,29.1,18.46,57.86,80.9,43.18,0.0,2.6430000000000002,10.12,1.8840000000000001,8.6,,,148.0,22.12,2013-09-18,0
56,23.85,30.67,18.33,61.28,85.3,35.52,0.5,2.088,9.37,1.618,7.85,,,172.0,51.2,2013-09-19,0
57,22.83,29.3,16.69,62.65,95.5,36.34,0.0,1.744,9.37,1.344,8.6,,,159.0,46.1,2013-09-20,0
58,21.09,25.9,17.41,62.57,83.9,44.13,0.0,2.189,8.62,1.715,7.101,,,169.0,32.03,2013-09-21,0
59,23.11,28.11,15.57,47.53,75.72,34.78,0.0,3.065,11.62,2.2880000000000003,9.35,,,141.0,29.18,2013-09-22,0
60,22.31,26.49,17.35,31.43,56.19,19.04,0.0,1.306,13.12,1.141,15.34,,,331.0,39.6,2013-09-23,0
61,22.23,28.47,15.11,28.43,43.57,16.39,0.0,1.896,10.12,1.557,10.1,,,268.0,47.94,2013-09-24,0
62,23.95,30.4,15.36,30.9,52.55,21.98,0.0,1.3119999999999998,10.87,1.0490000000000002,8.6,,,118.0,44.37,2013-09-25,0
63,24.57,29.13,19.69,26.91,36.86,19.01,0.0,1.272,16.87,1.0170000000000001,12.34,,,38.0,41.03,2013-09-26,0
64,22.77,27.92,17.17,38.84,56.54,23.49,0.0,2.387,13.87,1.931,10.85,,,336.0,53.54,2013-09-27,0
65,17.95,23.78,12.3,21.45,37.72,7.88,0.0,2.78,11.62,2.228,10.85,,,298.0,41.64,2013-09-28,0
66,18.94,26.92,5.0,27.59,61.72,15.2,0.0,1.064,7.87,0.8859999999999999,7.101,,,329.0,38.72,2013-09-29,0
67,22.06,29.4,11.24,27.12,57.04,12.35,0.0,1.082,9.37,0.9390000000000001,8.6,,,290.0,43.6,2013-09-30,0
68,22.87,30.18,13.1,20.52,40.97,10.02,0.0,1.067,9.37,0.9570000000000001,7.85,,,285.0,45.57,2013-10-01,0
69,22.26,29.59,12.09,22.67,39.51,15.19,0.0,1.08,8.62,0.894,7.101,,,348.0,35.64,2013-10-02,0
70,22.66,28.3,14.2,23.97,40.28,13.51,0.0,1.357,10.12,1.12,8.6,,,336.0,52.56,2013-10-03,0
71,21.88,26.71,14.57,26.47,36.33,17.05,0.0,2.7539999999999996,11.62,2.2680000000000002,11.6,,,335.0,51.99,2013-10-04,0
72,15.65,21.29,10.81,18.33,27.48,11.07,0.0,3.397,13.12,2.6889999999999996,11.6,,,315.0,44.07,2013-10-05,0
73,16.64,23.82,9.62,21.84,36.29,12.74,0.0,1.9169999999999998,11.62,1.6380000000000001,10.1,,,283.0,48.45,2013-10-06,0
74,18.21,25.84,8.67,24.04,43.32,11.76,0.0,1.3019999999999998,6.37,0.965,6.352,,,148.0,60.81,2013-10-07,0
75,19.93,27.88,8.93,25.41,43.61,15.39,0.0,1.2109999999999999,9.37,0.96,9.35,,,124.0,34.76,2013-10-08,0
76,21.93,27.73,16.46,28.58,45.29,18.76,1.1,2.137,12.37,1.6580000000000001,10.1,,,131.0,40.2,2013-10-09,0
77,19.84,25.99,11.71,34.78,51.18,18.89,0.0,3.1069999999999998,15.37,2.502,13.84,,,53.0,63.81,2013-10-10,0
78,16.72,22.23,7.52,32.45,58.25,13.5,0.0,1.643,11.62,1.347,11.6,,,334.0,37.74,2013-10-11,0
79,18.3,25.57,10.93,30.27,44.44,20.18,0.0,3.089,10.12,2.391,8.6,,,209.0,65.62,2013-10-12,0
80,21.42,26.8,12.64,37.36,56.95,23.75,0.0,2.219,12.37,1.685,10.1,,,140.0,39.72,2013-10-13,0
81,20.88,24.45,18.22,43.01,55.92,28.61,0.0,1.7890000000000001,11.62,1.4569999999999999,10.85,,,345.0,46.66,2013-10-14,0
82,17.56,24.36,11.88,47.35,75.46,24.18,0.0,3.201,12.37,2.449,10.1,0.002,3.352,155.0,53.67,2013-10-15,0
83,17.03,22.99,12.44,41.71,79.65,10.04,0.0,2.279,10.87,1.86,8.6,,,181.0,53.65,2013-10-16,0
84,15.87,23.63,9.57,21.96,38.38,10.83,0.0,1.933,8.62,1.574,7.85,0.005,5.596,282.0,45.0,2013-10-17,0
85,15.72,23.75,3.78,20.27,43.07,11.1,0.0,1.08,6.37,0.7879999999999999,5.603,0.001,1.8559999999999999,294.0,49.42,2013-10-18,0
86,14.5,21.61,5.56,31.8,53.65,19.02,0.0,1.195,7.12,0.8370000000000001,5.603,,,151.0,49.77,2013-10-19,0
87,16.97,24.81,5.63,21.77,50.64,8.89,0.0,1.3430000000000002,10.87,1.055,9.35,,,334.0,41.62,2013-10-20,0
88,15.41,22.76,6.43,28.51,45.47,13.17,0.0,2.235,10.12,1.75,9.35,,,220.0,57.66,2013-10-21,0
89,15.69,23.18,4.86,35.1,64.86,20.69,0.0,1.045,5.62,0.804,4.854,,,216.0,51.08,2013-10-22,0
90,17.58,24.88,6.22,29.23,54.49,16.57,0.0,1.167,5.62,0.861,4.854,,,219.0,56.4,2013-10-23,0
91,19.66,26.31,11.86,30.26,64.92,22.97,1.7,1.965,9.37,1.433,7.101,,,170.0,55.17,2013-10-24,0
92,18.95,24.99,13.28,43.06,66.69,25.67,0.1,2.366,9.37,1.8619999999999999,7.85,,,203.0,59.16,2013-10-25,0
93,16.45,23.63,10.08,47.12,76.93,21.23,0.0,2.379,10.87,1.885,10.85,,,286.0,54.74,2013-10-26,0
94,16.87,22.85,5.82,42.27,76.67,28.26,0.0,1.633,8.62,1.133,7.101,,,147.0,53.35,2013-10-27,0
95,19.91,24.6,14.05,25.95,44.91,10.42,0.0,1.798,11.62,1.325,11.6,,,67.0,49.06,2013-10-28,0
96,19.08,21.78,16.97,23.63,34.7,16.45,0.0,1.8430000000000002,10.12,1.325,9.35,,,130.0,32.81,2013-10-29,0
97,16.91,22.45,9.14,35.81,61.26,14.35,0.0,2.373,14.62,1.8780000000000001,13.84,,,24.0,54.84,2013-10-30,0
98,12.95,19.31,6.13,27.42,47.1,14.66,0.0,1.484,13.12,1.097,11.6,,,341.0,52.19,2013-10-31,0
99,14.3,19.5,4.8,23.62,36.29,15.19,0.0,3.1260000000000003,11.62,2.374,10.85,,,312.0,52.45,2013-11-01,0
100,14.83,21.15,7.18,23.82,41.06,14.92,0.0,2.8760000000000003,10.87,2.1069999999999998,9.35,,,160.0,60.8,2013-11-02,0
101,16.18,23.09,4.09,30.47,49.62,17.37,0.0,1.824,11.62,1.3719999999999999,10.1,,,100.0,64.02,2013-11-03,0
102,16.87,22.16,12.26,54.14,80.4,35.81,0.0,3.293,10.87,2.549,9.35,,,165.0,34.51,2013-11-04,0
103,15.32,19.92,9.69,38.97,62.35,22.31,0.0,2.6860000000000004,15.37,2.184,13.84,,,325.0,45.14,2013-11-05,0
104,9.99,17.2,3.19,24.77,47.89,10.89,0.0,2.375,12.37,1.885,11.6,,,295.0,41.66,2013-11-06,0
105,12.44,20.04,5.66,21.25,30.03,13.23,0.0,2.58,10.12,1.944,9.35,,,265.0,61.49,2013-11-07,0
106,14.1,21.47,5.07,31.29,40.99,22.99,0.0,0.993,7.87,0.715,7.101,,,139.0,53.32,2013-11-08,0
107,15.4,23.61,6.15,35.0,62.0,18.62,0.0,0.721,4.87,0.5579999999999999,4.105,,,269.0,35.82,2013-11-09,0
108,16.16,23.76,6.31,28.61,48.45,15.1,0.0,0.9129999999999999,7.12,0.66,7.85,,,282.0,49.05,2013-11-10,0
109,17.03,25.04,7.81,28.47,43.8,20.81,0.0,1.266,7.87,0.9670000000000001,7.101,,,298.0,38.82,2013-11-11,0
110,12.84,18.63,6.63,45.82,74.77,24.97,0.0,3.089,10.12,2.365,8.6,,,162.0,61.23,2013-11-12,0
111,9.71,14.15,5.66,66.04,78.73,51.7,0.0,0.9309999999999999,6.37,0.674,6.352,,,277.0,47.96,2013-11-13,0
112,14.32,21.23,8.91,49.83,75.8,30.09,0.0,1.224,7.12,0.912,5.603,,,179.0,35.73,2013-11-14,0
113,14.85,20.66,8.13,53.6,72.7,31.78,0.0,3.141,16.87,2.439,14.59,,,134.0,52.56,2013-11-15,0
114,16.38,21.63,10.51,49.93,87.2,24.06,0.0,2.885,15.37,2.254,16.09,,,23.0,64.45,2013-11-16,0
115,15.12,19.86,9.44,42.59,67.88,25.83,0.0,1.994,10.87,1.5219999999999998,10.1,,,353.0,57.41,2013-11-17,0
116,15.36,21.75,10.75,38.61,52.07,25.16,0.0,1.635,10.12,1.251,10.1,0.25,4.848,287.0,48.95,2013-11-18,0
117,15.21,22.27,7.26,41.77,63.55,26.56,0.0,1.232,9.37,0.912,7.101,0.456,6.343999999999999,299.0,54.38,2013-11-19,0
118,16.31,19.44,12.11,35.64,45.42,28.77,0.0,1.4669999999999999,7.87,0.7909999999999999,22.05,0.768,,132.0,47.56,2013-11-20,0
119,16.3,22.15,8.59,42.2,68.56,30.25,0.1,1.685,10.12,1.198,7.84,0.679,6.352,140.0,49.22,2013-11-21,0
120,7.2,19.11,2.62,58.57,71.73,29.7,0.0,3.7110000000000003,10.87,2.755,9.34,1.946,7.85,149.0,23.37,2013-11-22,0
121,3.29,6.62,-0.39,71.02,96.1,55.72,0.1,1.406,7.87,0.887,7.0920000000000005,0.494,5.603,130.0,39.01,2013-11-23,1
122,-0.56,0.87,-2.45,89.0,96.9,72.48,0.9,1.061,6.37,0.514,5.596,0.335,4.854,119.0,48.79,2013-11-24,1
123,1.51,5.17,-1.43,82.4,94.0,58.32,2.4,1.578,8.62,0.892,7.84,0.677,6.352,318.0,39.41,2013-11-25,1
124,5.39,11.91,-1.09,55.91,83.2,34.14,0.0,1.28,10.12,0.968,8.59,0.55,7.85,280.0,36.21,2013-11-26,1
125,4.39,8.55,-1.58,58.78,84.8,40.24,0.0,0.603,5.62,0.41,6.343999999999999,0.15,4.854,282.0,43.86,2013-11-27,1
126,6.52,13.71,-0.67,50.51,76.98,32.62,0.0,1.255,6.37,0.93,5.596,0.494,4.854,312.0,34.83,2013-11-28,1
127,9.63,17.43,2.39,48.73,74.46,32.83,0.0,1.419,7.12,1.1179999999999999,6.343999999999999,0.657,5.603,276.0,42.96,2013-11-29,0
128,10.44,15.46,5.24,54.82,71.22,39.74,0.0,1.077,7.87,0.784,7.84,0.49700000000000005,7.101,327.0,21.42,2013-11-30,0
129,11.82,17.14,7.74,51.47,73.09,35.03,0.0,1.456,9.37,1.051,9.34,0.65,7.85,308.0,33.72,2013-12-01,0
130,10.37,17.86,2.59,41.76,70.47,16.03,0.0,2.548,12.37,1.911,10.83,1.351,10.85,320.0,54.81,2013-12-02,0
131,15.08,20.01,11.76,19.44,46.5,8.35,0.0,2.281,11.62,1.7080000000000002,10.83,1.1740000000000002,8.6,122.0,63.28,2013-12-03,0
132,14.37,19.23,9.58,42.96,70.21,23.95,0.0,2.694,19.87,2.069,18.31,1.494,13.84,9.0,52.53,2013-12-04,0
133,8.93,14.09,3.91,55.59,70.78,39.73,0.0,1.939,12.37,1.358,11.58,0.953,9.35,107.0,57.53,2013-12-05,0
134,5.44,10.64,0.11,41.13,72.41,19.1,0.0,1.722,7.87,1.075,7.84,0.649,6.352,130.0,54.12,2013-12-06,0
135,2.83,5.95,-3.0,76.92,96.0,49.72,0.0,2.401,10.12,1.704,7.84,1.197,6.352,159.0,36.14,2013-12-07,1
136,6.07,10.87,1.48,46.5,78.92,32.59,0.0,1.827,13.12,1.271,9.34,0.826,8.6,360.0,56.61,2013-12-08,0
137,5.46,11.92,-2.57,41.2,66.73,21.6,0.0,3.157,13.12,2.394,12.33,1.74,11.6,262.0,63.87,2013-12-09,1
138,0.31,7.94,-5.54,25.79,38.34,13.34,0.0,2.741,12.37,2.157,12.33,1.635,10.85,280.0,38.74,2013-12-10,1
139,4.86,12.56,-1.53,28.25,38.56,18.1,0.0,2.164,10.12,1.669,10.08,1.194,8.6,270.0,42.14,2013-12-11,1
140,2.89,5.89,0.51,73.6,98.4,35.23,3.5,2.021,8.62,1.392,8.59,1.025,7.85,308.0,35.34,2013-12-12,0
141,6.31,13.56,-0.06,75.87,100.0,45.02,0.0,1.348,11.62,0.9440000000000001,10.08,0.654,7.85,190.0,48.77,2013-12-13,1
142,6.85,11.09,0.02,46.07,82.0,32.92,0.0,1.861,10.87,1.3330000000000002,11.58,0.893,10.85,296.0,39.45,2013-12-14,0
143,5.88,11.74,-0.1,42.23,64.07,26.82,0.0,1.9669999999999999,10.12,1.371,9.34,0.929,8.6,286.0,39.5,2013-12-15,1
144,8.54,15.52,2.29,37.87,53.03,24.24,0.0,2.102,12.37,1.568,11.58,1.153,9.35,287.0,37.74,2013-12-16,0
145,10.27,18.02,3.44,33.95,52.42,21.83,0.0,2.3569999999999998,12.37,1.76,11.58,1.266,10.1,277.0,35.73,2013-12-17,0
146,10.2,16.67,3.6,34.58,50.37,21.93,0.0,1.837,7.87,1.254,7.84,0.823,6.352,210.0,64.4,2013-12-18,0
147,13.2,18.63,4.42,23.98,48.02,11.69,0.0,1.3719999999999999,9.37,0.97,10.08,0.606,8.6,351.0,53.67,2013-12-19,0
148,10.0,14.65,4.17,49.49,77.57,25.49,0.1,1.99,14.62,1.389,12.33,0.905,9.35,132.0,49.54,2013-12-20,0
149,4.61,7.58,1.72,69.81,89.6,52.67,0.2,4.365,17.62,3.5039999999999996,15.32,2.6510000000000002,13.84,25.0,72.45,2013-12-21,0
150,5.92,10.28,0.44,46.46,75.53,26.65,0.0,1.7269999999999999,14.62,1.237,13.08,0.8270000000000001,9.35,175.0,60.39,2013-12-22,0
151,5.63,12.27,-1.65,39.23,70.06,23.07,0.0,1.4709999999999999,10.87,1.028,11.58,0.654,10.1,297.0,35.41,2013-12-23,1
152,5.4,13.95,-5.08,43.9,75.26,26.52,0.0,1.137,8.62,0.765,7.84,0.48100000000000004,6.352,322.0,29.42,2013-12-24,1
153,6.33,12.68,2.03,43.43,59.13,26.7,0.0,2.508,13.12,1.868,12.33,1.3459999999999999,12.34,247.0,53.3,2013-12-25,0
154,4.81,11.27,-0.49,46.34,68.39,28.74,0.0,1.18,7.12,0.716,6.343999999999999,0.428,6.352,291.0,39.1,2013-12-26,1
155,5.6,14.0,-2.51,39.18,61.72,20.65,0.0,1.466,7.87,1.006,7.84,0.657,7.85,280.0,45.76,2013-12-27,1
156,6.42,12.99,-4.64,40.27,72.03,25.49,0.0,1.5390000000000001,10.12,1.037,9.34,0.722,7.85,160.0,44.25,2013-12-28,1
157,6.59,10.62,-0.99,39.57,65.99,27.16,0.0,1.207,7.12,0.705,6.343999999999999,0.446,5.603,179.0,43.68,2013-12-29,1
158,4.86,12.62,-4.15,44.65,76.89,22.34,0.0,0.75,5.62,0.35200000000000004,4.848,0.184,4.105,273.0,41.31,2013-12-30,1
159,6.8,12.86,-4.15,35.2,65.52,22.65,0.0,1.25,7.12,0.718,6.343999999999999,0.444,5.603,157.0,46.46,2013-12-31,1
160,8.96,16.75,-1.77,32.57,59.5,19.87,0.0,1.275,7.87,0.782,7.84,0.509,7.101,287.0,39.2,2014-01-01,1
161,7.54,13.75,0.24,37.2,57.21,26.23,0.0,1.24,7.87,0.7490000000000001,7.84,0.499,6.352,267.0,51.56,2014-01-02,0
162,7.81,13.95,-3.15,40.96,73.07,26.69,0.0,1.828,9.37,1.2429999999999999,7.84,0.892,7.101,127.0,38.99,2014-01-03,1
163,12.33,16.97,7.64,27.93,36.77,20.36,0.0,3.0239999999999996,14.62,2.238,14.57,1.6640000000000001,11.6,48.0,64.49,2014-01-04,0
164,4.82,9.27,-1.09,19.0,37.06,8.27,0.0,2.522,13.12,1.895,12.33,1.402,10.1,303.0,43.01,2014-01-05,1
165,2.81,10.2,-4.58,17.92,29.1,7.26,0.0,2.175,9.37,1.604,7.84,1.176,7.85,288.0,48.03,2014-01-06,1
166,4.2,11.91,-8.34,21.96,43.0,10.56,0.0,1.6,8.62,1.054,8.59,0.7170000000000001,6.352,171.0,54.84,2014-01-07,1
167,9.42,17.4,1.44,24.49,40.48,14.24,0.0,1.128,10.12,0.7559999999999999,10.08,0.516,9.35,255.0,53.29,2014-01-08,0
168,8.77,14.99,0.35,24.75,38.06,17.63,0.0,1.0170000000000001,10.12,0.672,7.84,0.442,7.85,94.0,43.93,2014-01-09,0
169,10.86,16.36,1.92,23.25,36.82,16.2,0.0,1.656,12.37,1.169,10.83,0.816,10.85,215.0,64.55,2014-01-10,0
170,10.63,17.53,-0.36,26.46,45.94,17.9,0.0,1.2919999999999998,9.37,0.826,7.84,0.5379999999999999,7.101,174.0,55.82,2014-01-11,1
171,13.1,19.78,7.98,23.66,31.87,13.75,0.0,3.138,16.87,2.401,14.57,1.825,12.34,84.0,72.05,2014-01-12,0
172,8.47,14.65,-0.3,18.11,31.67,11.46,0.0,1.683,10.87,1.17,10.08,0.8190000000000001,8.6,312.0,41.68,2014-01-13,1
173,9.79,15.36,2.22,20.18,32.06,13.96,0.0,3.0839999999999996,12.37,2.315,12.33,1.7369999999999999,12.34,317.0,42.42,2014-01-14,0
174,9.5,16.26,-1.74,21.3,40.77,13.46,0.0,1.635,8.62,1.126,7.84,0.7909999999999999,7.101,281.0,48.21,2014-01-15,1
175,10.44,17.59,-1.32,21.45,41.29,13.69,0.0,2.7230000000000003,12.37,1.946,10.08,1.3940000000000001,9.35,316.0,47.33,2014-01-16,1
176,8.11,15.44,-1.23,24.13,41.59,14.49,0.0,1.2409999999999999,7.87,0.778,6.343999999999999,0.516,6.352,292.0,43.18,2014-01-17,1
177,9.6,17.45,1.01,22.18,35.61,13.03,0.0,1.528,7.87,0.992,7.0920000000000005,0.67,6.352,302.0,47.07,2014-01-18,0
178,10.31,16.73,0.17,22.21,38.76,15.69,0.0,1.39,7.12,0.9159999999999999,6.343999999999999,0.609,5.603,177.0,56.01,2014-01-19,0
179,11.21,20.03,-1.94,20.73,43.46,10.08,0.0,1.6369999999999998,7.12,1.082,6.343999999999999,0.71,5.603,316.0,48.22,2014-01-20,1
180,9.92,17.73,2.54,22.01,34.89,13.53,0.0,1.113,7.87,0.703,6.343999999999999,0.426,5.603,286.0,40.87,2014-01-21,0
181,10.54,17.99,1.61,22.58,35.15,14.65,0.0,1.411,7.87,0.9159999999999999,6.343999999999999,0.585,5.603,240.0,59.6,2014-01-22,0
182,5.33,14.72,-3.27,35.02,58.59,16.42,0.0,2.697,8.62,1.982,7.84,1.442,7.101,155.0,57.45,2014-01-23,1
183,1.37,8.17,-5.24,44.19,61.1,28.85,0.0,1.565,8.62,1.093,7.84,0.775,6.352,320.0,28.62,2014-01-24,1
184,9.12,16.07,0.61,27.83,43.37,16.0,0.0,1.361,10.12,0.927,7.84,0.65,7.85,302.0,38.15,2014-01-25,0
185,11.19,20.49,-1.7,28.91,47.14,17.06,0.0,1.094,10.87,0.723,10.08,0.466,8.6,335.0,45.27,2014-01-26,1
186,10.61,12.92,3.08,27.78,47.59,11.03,0.0,2.5469999999999997,13.12,1.818,10.83,1.306,9.35,151.0,53.68,2014-01-27,0
187,7.4,14.45,-0.64,39.01,77.7,24.04,0.0,1.317,8.62,0.899,7.84,0.607,6.352,172.0,41.03,2014-01-28,1
188,5.96,14.02,-5.87,25.99,44.11,14.45,0.0,1.364,10.12,0.932,9.34,0.63,8.6,140.0,30.79,2014-01-29,1
189,15.4,20.63,9.57,18.4,25.99,13.41,0.0,2.645,13.12,1.9669999999999999,11.58,1.4240000000000002,10.1,102.0,55.32,2014-01-30,0
