,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,WS_ms_300cm_Avg,WS_ms_300cm_Max,WS_ms_150cm_Avg,WS_ms_150cm_Max,WS_ms_75cm_Avg,WS_ms_75cm_Max,WinDir_mean_Resultant,WinDir_Std_Dev,Date_datetime,frost
33,26.26,33.96,16.41,37.84,66.58,20.69,0.0,1.936,9.38,1.056,8.57,0.42,8.6,91.0,39.58,2013-09-08,0
34,23.76,32.37,17.13,56.02,95.2,27.14,1.1,1.639,10.13,0.968,8.57,0.139,6.348,96.0,54.09,2013-09-09,0
35,20.14,23.63,18.34,90.4,98.0,70.19,1.1,1.094,7.1160000000000005,0.789,6.3260000000000005,0.013999999999999999,3.344,140.0,25.2,2013-09-10,0
36,21.09,27.05,18.63,88.7,99.3,54.74,0.0,0.69,7.1160000000000005,0.486,6.3260000000000005,0.001,1.8419999999999999,69.0,28.14,2013-09-11,0
37,20.59,24.11,18.44,85.0,99.2,67.47,0.0,2.457,10.13,1.994,9.31,0.01,2.593,74.0,28.68,2013-09-12,0
38,19.29,23.24,17.47,90.5,99.1,70.49,0.0,1.485,7.1160000000000005,1.2309999999999999,5.579,0.003,1.8419999999999999,14.0,40.0,2013-09-13,0
39,21.81,28.41,17.73,72.58,98.0,39.21,0.0,1.222,7.1160000000000005,0.8590000000000001,6.3260000000000005,0.006,2.593,31.0,53.02,2013-09-14,0
40,22.15,30.35,14.76,67.98,94.4,35.74,0.0,1.4569999999999999,10.89,0.977,8.57,0.028999999999999998,7.85,81.0,59.07,2013-09-15,0
41,21.42,28.5,16.9,74.56,97.0,42.36,0.0,1.921,10.13,1.367,9.31,0.47,7.099,349.0,47.6,2013-09-16,0
42,22.34,29.1,16.26,72.0,98.5,39.85,0.0,1.121,6.362,0.565,5.579,0.004,2.593,111.0,24.78,2013-09-17,0
43,23.2,29.46,16.69,66.21,90.7,40.87,0.0,1.334,7.87,0.828,7.82,0.02,4.846,140.0,27.91,2013-09-18,0
44,22.76,30.98,16.25,70.86,96.2,34.77,0.0,1.258,8.62,0.66,6.3260000000000005,0.005,2.593,117.0,58.67,2013-09-19,0
45,22.31,29.98,15.62,67.54,98.6,33.62,0.0,1.44,7.87,0.8740000000000001,7.82,0.138,4.095,151.0,41.41,2013-09-20,0
46,20.0,26.42,14.77,72.19,95.7,40.03,0.0,1.48,7.1160000000000005,0.6970000000000001,5.579,0.001,1.8419999999999999,156.0,28.02,2013-09-21,0
47,21.0,28.73,11.82,61.21,96.4,33.4,0.0,2.302,10.13,1.517,8.57,0.094,7.099,145.0,27.33,2013-09-22,0
48,19.67,27.83,11.12,46.72,85.7,17.39,0.0,1.3630000000000002,6.362,0.632,5.579,0.091,4.095,274.0,39.99,2013-09-23,0
49,18.38,29.16,8.0,48.7,85.0,17.01,0.0,1.3530000000000002,6.362,0.573,7.82,0.076,4.095,278.0,47.37,2013-09-24,0
50,20.22,31.19,7.72,49.58,90.3,20.66,0.0,1.861,8.62,1.051,7.82,0.051,7.099,166.0,23.94,2013-09-25,0
51,23.12,29.98,15.34,33.49,52.98,18.66,0.0,2.74,9.38,1.7619999999999998,7.82,0.07,6.348,167.0,21.45,2013-09-26,0
52,21.8,28.67,12.72,43.53,70.94,22.15,0.0,3.597,14.66,2.4930000000000003,12.3,0.8740000000000001,10.1,199.0,36.63,2013-09-27,0
53,15.58,24.72,4.94,30.61,64.88,4.98,0.0,2.548,10.13,1.743,9.31,0.56,7.099,289.0,22.79,2013-09-28,0
54,14.6,27.38,1.03,45.92,84.4,16.35,0.0,0.862,6.362,0.501,6.3260000000000005,0.031,4.095,258.0,29.21,2013-09-29,0
55,17.78,30.63,4.81,41.42,86.8,10.71,0.0,1.113,8.62,0.531,8.57,0.028999999999999998,7.85,214.0,40.77,2013-09-30,0
56,18.21,30.92,4.22,33.7,74.07,9.74,0.0,1.0190000000000001,6.362,0.505,5.579,0.006999999999999999,4.846,200.0,42.33,2013-10-01,0
57,17.45,30.35,4.03,37.39,74.52,12.62,0.0,1.466,9.38,0.893,8.57,0.12300000000000001,7.85,191.0,35.35,2013-10-02,0
58,18.42,28.94,5.72,37.23,76.43,13.5,0.0,2.374,12.39,1.652,10.81,0.5870000000000001,7.85,186.0,22.35,2013-10-03,0
59,19.97,27.88,11.76,32.28,60.02,17.94,0.0,3.775,12.39,2.718,10.81,0.9079999999999999,8.6,198.0,38.57,2013-10-04,0
60,13.93,21.73,5.09,22.97,46.17,8.27,0.0,3.366,10.13,2.406,9.31,0.858,7.85,293.0,16.6,2013-10-05,0
61,12.59,24.79,-1.29,34.95,73.54,12.64,0.0,0.935,5.608,0.52,5.579,0.049,3.344,303.0,33.72,2013-10-06,1
62,13.2,26.08,0.61,38.48,76.35,10.97,0.0,0.89,7.1160000000000005,0.59,6.3260000000000005,0.012,5.597,163.0,36.99,2013-10-07,0
63,16.33,29.09,3.54,36.18,66.62,13.67,0.0,1.681,10.13,1.1840000000000002,9.31,0.077,7.099,162.0,23.81,2013-10-08,0
64,19.89,28.65,9.63,35.52,64.65,18.62,0.0,2.475,11.64,1.702,10.06,0.013000000000000001,6.348,159.0,24.37,2013-10-09,0
65,17.94,26.77,6.64,42.12,67.48,19.21,0.0,4.187,21.44,3.1310000000000002,17.53,1.4769999999999999,13.86,183.0,32.95,2013-10-10,0
66,12.45,23.7,0.27,45.76,85.4,16.92,0.0,2.023,13.15,1.466,10.06,0.6559999999999999,9.35,211.0,23.71,2013-10-11,0
67,14.55,26.16,0.27,41.74,80.7,19.65,0.0,1.368,9.38,0.856,8.57,0.005,5.597,160.0,50.42,2013-10-12,0
68,18.82,28.1,6.39,44.06,72.07,21.7,0.0,2.555,10.13,1.9580000000000002,10.81,0.028999999999999998,7.85,155.0,26.32,2013-10-13,0
69,19.27,25.46,12.48,49.64,78.95,30.29,0.0,2.73,13.15,1.969,11.56,0.28,9.35,188.0,23.18,2013-10-14,0
70,15.98,25.22,6.09,52.46,75.19,23.71,0.0,2.354,10.89,1.608,10.06,0.035,7.099,128.0,38.08,2013-10-15,0
71,14.44,23.84,4.25,47.75,93.9,11.55,0.0,1.854,8.62,1.287,7.82,0.039,5.597,176.0,46.32,2013-10-16,0
72,11.57,24.31,-1.48,34.2,76.37,10.76,0.0,1.167,7.1160000000000005,0.685,7.82,0.0,1.091,219.0,45.08,2013-10-17,1
73,11.16,24.66,-2.26,31.03,63.0,10.44,0.0,0.6970000000000001,7.1160000000000005,0.395,5.579,0.001,1.091,295.0,28.83,2013-10-18,1
74,10.43,21.75,-1.04,41.9,81.0,18.5,0.0,0.875,5.608,0.513,5.579,0.0,1.091,190.0,47.57,2013-10-19,1
75,12.28,25.84,-2.65,32.17,75.09,8.03,0.0,1.204,8.62,0.8390000000000001,7.82,0.036000000000000004,5.597,187.0,27.92,2013-10-20,1
76,11.17,22.57,-2.1,37.08,65.18,17.52,0.0,0.75,5.608,0.442,5.579,0.0,1.091,149.0,43.17,2013-10-21,1
77,11.07,23.53,-1.64,45.11,76.62,19.18,0.0,0.55,7.1160000000000005,0.302,7.82,0.001,2.593,169.0,37.64,2013-10-22,1
78,12.53,25.2,-0.54,41.92,75.1,15.32,0.0,0.7,5.608,0.484,5.579,0.001,2.593,197.0,39.81,2013-10-23,1
79,15.93,26.96,4.71,39.96,63.94,21.57,0.0,0.986,8.62,0.638,6.3260000000000005,0.0,1.8419999999999999,111.0,46.33,2013-10-24,0
80,16.61,25.54,6.75,55.83,96.4,25.12,0.0,1.6219999999999999,7.1160000000000005,1.047,6.3260000000000005,0.009000000000000001,4.095,210.0,61.52,2013-10-25,0
81,13.59,24.32,4.73,57.22,97.8,20.66,0.0,1.33,7.87,0.941,7.0729999999999995,0.21100000000000002,5.597,304.0,23.98,2013-10-26,0
82,12.24,23.04,0.88,56.33,93.5,25.99,0.0,0.85,7.1160000000000005,0.5670000000000001,5.579,0.003,2.593,154.0,22.41,2013-10-27,0
83,15.51,25.17,2.31,38.13,86.9,10.35,0.0,2.8110000000000004,13.9,2.218,12.3,0.759,10.1,180.0,16.65,2013-10-28,0
84,17.23,22.66,12.07,27.36,39.4,16.05,0.0,2.171,8.62,1.661,7.82,0.018000000000000002,4.095,164.0,21.48,2013-10-29,0
85,15.3,22.57,3.56,40.31,73.6,23.29,0.0,4.04,13.15,3.18,11.56,1.307,9.35,192.0,28.77,2013-10-30,0
86,8.78,20.05,-4.88,36.19,79.52,13.2,0.0,0.882,8.62,0.6679999999999999,7.82,0.057,6.348,224.0,40.62,2013-10-31,1
87,8.94,20.41,-3.03,34.23,61.76,14.25,0.0,1.7009999999999998,10.13,1.265,8.57,0.711,7.099,301.0,17.89,2013-11-01,1
88,9.79,21.65,-2.3,35.0,69.1,14.11,0.0,1.082,8.62,0.727,7.0729999999999995,0.047,5.597,140.0,39.23,2013-11-02,1
89,12.54,24.99,-0.22,39.53,75.52,18.13,0.0,1.8119999999999998,12.39,1.361,11.56,0.6890000000000001,9.35,206.0,25.84,2013-11-03,1
90,13.73,22.51,2.54,59.33,90.3,34.26,0.0,1.381,8.62,0.9990000000000001,7.82,0.009000000000000001,4.846,145.0,28.01,2013-11-04,0
91,13.52,20.42,6.23,45.14,76.34,19.77,0.0,3.228,13.15,2.488,11.56,1.4180000000000001,9.35,223.0,31.81,2013-11-05,0
92,7.36,17.31,-3.21,30.58,63.89,9.53,0.0,1.579,7.87,1.19,7.0729999999999995,0.736,5.597,296.0,20.56,2013-11-06,1
93,7.4,20.8,-5.1,30.3,55.99,12.68,0.0,0.76,6.362,0.519,5.579,0.384,5.597,280.0,44.66,2013-11-07,1
94,9.84,22.11,-2.13,39.43,68.04,22.68,0.0,0.65,6.362,0.517,5.579,0.341,4.846,160.0,21.93,2013-11-08,1
95,10.12,23.77,-2.19,46.06,82.2,17.49,0.0,0.337,4.854,0.29,4.085,0.18100000000000002,3.344,252.0,20.71,2013-11-09,1
96,10.6,24.32,-2.29,37.8,67.74,13.67,0.0,0.5720000000000001,6.362,0.35700000000000004,5.579,0.272,4.095,184.0,31.47,2013-11-10,1
97,12.25,25.1,1.07,37.87,59.44,19.58,0.0,0.77,5.608,0.522,4.832,0.282,4.095,284.0,24.77,2013-11-11,0
98,10.38,19.21,1.74,51.49,80.3,33.65,0.0,2.485,9.38,1.754,8.57,1.3980000000000001,7.85,75.0,41.96,2013-11-12,0
99,8.35,14.33,-0.18,69.75,93.2,50.65,0.0,0.7040000000000001,5.608,0.361,4.832,0.252,4.095,197.0,49.09,2013-11-13,1
100,11.8,20.98,3.87,57.58,88.2,30.83,0.0,0.695,9.38,0.486,8.57,0.322,8.6,159.0,29.87,2013-11-14,0
101,11.3,21.14,-2.05,63.96,93.6,30.73,0.0,2.66,14.66,2.149,12.3,1.651,10.85,165.0,26.59,2013-11-15,1
102,15.71,22.32,7.83,52.96,95.5,21.38,0.0,4.2010000000000005,16.16,3.4330000000000003,13.8,2.613,10.85,186.0,24.55,2013-11-16,0
103,13.3,21.43,5.91,48.06,79.91,22.8,0.0,2.741,10.89,2.056,9.31,1.597,8.6,171.0,26.13,2013-11-17,0
104,12.0,21.59,5.57,49.72,73.41,24.93,0.0,0.9470000000000001,5.608,0.524,4.832,0.348,4.095,250.0,46.27,2013-11-18,0
105,11.15,22.22,1.59,54.6,87.2,25.26,0.0,1.179,9.38,0.792,8.57,0.601,7.099,179.0,25.41,2013-11-19,0
106,12.37,21.59,3.56,48.11,78.1,18.9,0.0,1.551,10.13,1.082,9.31,0.76,7.85,180.0,25.62,2013-11-20,0
107,13.48,22.33,2.09,56.4,85.6,29.1,0.0,0.946,7.87,0.6890000000000001,7.0729999999999995,0.527,6.348,168.0,21.02,2013-11-21,0
108,7.84,16.31,3.3,56.52,65.64,40.93,0.0,3.216,11.64,2.4219999999999997,9.31,1.896,8.6,79.0,31.6,2013-11-22,0
109,3.02,6.05,-1.25,69.95,96.5,56.65,0.0,2.695,11.64,1.979,10.81,1.355,8.6,37.0,46.57,2013-11-23,1
110,-0.78,0.61,-2.71,90.2,97.7,81.0,0.0,1.531,6.362,0.94,5.579,0.42700000000000005,4.846,321.0,46.36,2013-11-24,1
111,0.57,6.23,-2.69,86.6,96.3,65.23,0.0,1.396,5.608,0.826,4.832,0.42,4.095,222.0,46.97,2013-11-25,1
112,2.21,11.74,-6.72,73.16,97.8,33.73,0.0,0.726,4.854,0.201,4.085,0.124,4.095,241.0,43.03,2013-11-26,1
113,0.41,8.6,-6.46,77.91,97.0,40.72,0.0,0.391,3.346,0.051,3.338,0.017,2.593,291.0,36.81,2013-11-27,1
114,2.59,13.96,-7.7,68.61,97.1,28.91,0.0,0.7,6.362,0.193,7.0729999999999995,0.1,6.348,257.0,36.15,2013-11-28,1
115,5.25,17.48,-4.07,69.19,98.3,31.68,0.0,0.89,6.362,0.289,7.0729999999999995,0.165,5.597,252.0,44.02,2013-11-29,1
116,6.92,16.64,-2.59,70.74,98.8,36.7,0.0,0.615,4.854,0.272,4.085,0.154,3.344,285.0,25.26,2013-11-30,1
117,9.16,18.32,0.47,66.19,91.6,32.77,0.0,1.047,5.608,0.37799999999999995,5.579,0.255,4.095,263.0,44.42,2013-12-01,0
118,6.1,17.51,-3.59,57.62,97.0,21.96,0.0,1.149,6.362,0.505,5.579,0.35100000000000003,4.095,273.0,51.19,2013-12-02,1
119,11.04,22.03,1.08,29.69,63.32,8.48,0.0,2.891,13.15,1.8530000000000002,11.56,1.3630000000000002,9.35,176.0,30.01,2013-12-03,0
120,13.6,20.28,5.88,44.09,70.7,22.64,0.0,6.041,19.18,4.806,16.78,3.655,15.36,183.0,18.94,2013-12-04,0
121,7.8,14.47,-1.54,59.93,88.4,40.46,0.0,3.333,13.9,2.291,11.56,1.6059999999999999,10.1,175.0,33.17,2013-12-05,1
122,2.39,10.52,-6.6,49.63,91.3,16.44,0.0,1.899,7.87,1.168,6.3260000000000005,0.708,5.597,171.0,34.72,2013-12-06,1
123,-0.04,6.36,-7.68,78.56,97.7,53.83,0.0,2.432,7.87,1.6340000000000001,7.82,1.135,7.099,145.0,26.73,2013-12-07,1
124,3.55,12.19,-6.78,55.82,97.1,28.92,0.0,3.2030000000000003,13.15,2.247,10.81,1.579,9.35,171.0,31.61,2013-12-08,1
125,2.78,12.2,-5.68,49.79,91.9,24.66,0.0,2.845,10.13,1.8840000000000001,8.57,1.18,7.099,252.0,55.34,2013-12-09,1
126,-1.98,8.75,-14.0,32.17,65.84,11.68,0.0,1.8430000000000002,8.62,1.008,7.0729999999999995,0.5,5.597,289.0,24.59,2013-12-10,1
127,1.45,13.69,-9.95,37.31,61.3,16.46,0.0,1.064,6.362,0.541,6.3260000000000005,0.282,4.846,285.0,30.22,2013-12-11,1
128,1.59,5.24,-2.57,79.77,99.4,42.76,4.5,1.59,7.1160000000000005,0.912,5.579,0.29100000000000004,4.846,298.0,36.87,2013-12-12,1
129,4.99,14.47,-0.28,85.0,100.0,39.29,0.1,1.153,6.362,0.672,5.579,0.309,4.846,187.0,34.21,2013-12-13,1
130,3.03,11.63,-4.68,68.31,97.2,30.81,0.1,1.31,7.87,0.77,6.3260000000000005,0.49200000000000005,5.597,291.0,27.12,2013-12-14,1
131,1.92,12.76,-7.58,63.42,100.0,25.14,0.0,0.6940000000000001,4.854,0.23,4.832,0.171,4.095,257.0,33.61,2013-12-15,1
132,4.02,17.79,-6.47,59.62,91.7,19.11,0.0,0.785,6.362,0.36700000000000005,4.832,0.261,4.095,282.0,27.12,2013-12-16,1
133,5.44,19.02,-5.63,55.45,91.5,18.29,0.0,1.369,7.1160000000000005,0.649,5.579,0.379,4.846,291.0,29.6,2013-12-17,1
134,4.76,16.9,-5.14,57.71,92.4,21.85,0.0,0.7509999999999999,4.854,0.212,4.085,0.171,4.095,187.0,50.5,2013-12-18,1
135,8.26,19.2,-2.92,39.91,80.5,10.56,0.0,2.471,12.39,1.6440000000000001,10.81,1.2429999999999999,8.6,182.0,30.53,2013-12-19,1
136,7.2,14.86,-1.74,59.48,96.4,35.04,0.0,2.504,12.39,1.6740000000000002,10.81,1.186,7.85,156.0,32.6,2013-12-20,1
137,4.66,9.49,1.02,69.73,94.9,47.45,0.2,5.745,13.9,4.629,11.56,3.5039999999999996,10.1,199.0,19.21,2013-12-21,0
138,3.23,10.57,-5.07,56.02,93.3,23.86,0.0,1.5019999999999998,10.89,0.841,8.57,0.547,6.348,266.0,46.51,2013-12-22,1
139,1.0,12.24,-8.14,57.39,92.9,22.65,0.0,1.1059999999999999,7.1160000000000005,0.467,6.3260000000000005,0.337,4.846,281.0,28.07,2013-12-23,1
140,0.57,13.88,-10.52,61.66,94.3,26.49,0.0,0.7,4.854,0.308,4.832,0.23800000000000002,4.095,244.0,31.04,2013-12-24,1
141,3.15,12.54,-6.54,55.18,86.4,26.55,0.0,1.337,7.1160000000000005,0.7,6.3260000000000005,0.436,4.846,316.0,41.42,2013-12-25,1
142,0.03,11.4,-8.67,60.85,94.8,27.31,0.0,0.73,8.62,0.275,7.0729999999999995,0.19,6.348,267.0,35.18,2013-12-26,1
143,0.69,13.23,-9.73,54.17,88.9,20.81,0.0,0.5710000000000001,4.1,0.135,4.085,0.11800000000000001,3.344,256.0,40.04,2013-12-27,1
144,1.3,13.88,-11.44,56.13,95.2,25.78,0.0,1.371,10.13,0.765,9.31,0.617,7.85,156.0,28.36,2013-12-28,1
145,3.64,11.7,-3.44,52.35,75.25,29.32,0.0,1.409,7.1160000000000005,0.562,6.3260000000000005,0.40700000000000003,4.846,170.0,58.56,2013-12-29,1
146,0.53,12.93,-11.55,56.44,92.8,19.29,0.0,0.624,5.608,0.21100000000000002,4.085,0.128,3.344,264.0,33.92,2013-12-30,1
147,1.35,13.87,-10.4,49.75,97.4,22.0,0.0,0.8220000000000001,6.362,0.39399999999999996,5.579,0.324,4.846,160.0,37.48,2013-12-31,1
148,3.26,17.54,-9.59,48.0,84.5,18.69,0.0,0.8029999999999999,5.608,0.20199999999999999,4.832,0.172,4.095,292.0,35.71,2014-01-01,1
149,2.4,13.78,-8.23,51.2,77.8,25.92,0.0,0.9540000000000001,4.854,0.31,4.085,0.275,4.095,220.0,52.93,2014-01-02,1
150,3.99,15.35,-9.25,50.25,86.5,24.62,0.0,1.574,8.62,0.987,7.82,0.825,7.099,155.0,23.17,2014-01-03,1
151,9.95,18.03,-2.45,34.49,67.81,19.16,0.0,4.171,15.41,3.09,13.05,2.444,10.85,186.0,26.11,2014-01-04,1
152,1.78,10.22,-9.36,24.47,43.59,7.93,0.0,2.092,8.62,1.224,7.82,0.821,5.597,294.0,26.5,2014-01-05,1
153,-1.62,10.28,-12.47,27.2,52.43,6.86,0.0,1.307,7.1160000000000005,0.56,7.0729999999999995,0.402,5.597,293.0,40.71,2014-01-06,1
154,-0.54,11.79,-14.36,30.02,55.11,11.5,0.0,0.877,6.362,0.35600000000000004,6.3260000000000005,0.295,4.846,158.0,43.91,2014-01-07,1
155,5.29,18.25,-5.43,31.61,58.76,13.61,0.0,1.084,7.87,0.39899999999999997,7.0729999999999995,0.312,6.348,191.0,40.45,2014-01-08,1
156,4.06,15.72,-9.97,35.64,67.68,16.45,0.0,2.029,9.38,1.32,7.82,1.084,7.099,159.0,25.0,2014-01-09,1
157,6.63,17.4,-6.62,32.23,61.92,15.4,0.0,2.072,9.38,1.327,7.82,1.068,7.099,185.0,30.74,2014-01-10,1
158,4.75,17.95,-8.41,39.5,73.31,17.13,0.0,1.114,6.362,0.409,5.579,0.31,4.846,168.0,50.34,2014-01-11,1
159,11.13,21.31,-3.66,27.63,57.44,12.35,0.0,4.488,14.66,3.3489999999999998,13.05,2.653,11.61,198.0,42.62,2014-01-12,1
160,3.48,14.79,-8.08,27.27,54.58,11.24,0.0,1.321,6.362,0.507,5.579,0.321,5.597,287.0,49.8,2014-01-13,1
161,3.68,16.28,-9.75,30.47,56.62,12.21,0.0,2.421,10.89,1.423,9.31,1.0,7.85,288.0,28.84,2014-01-14,1
162,3.2,16.46,-9.42,32.71,64.12,13.66,0.0,1.089,4.854,0.366,4.832,0.23800000000000002,4.846,206.0,45.77,2014-01-15,1
163,4.8,17.98,-8.55,31.09,60.99,12.77,0.0,2.134,10.89,1.263,8.57,0.889,8.6,289.0,32.26,2014-01-16,1
164,2.45,15.57,-11.4,33.64,63.32,13.87,0.0,0.765,6.362,0.345,5.579,0.22699999999999998,4.846,292.0,43.56,2014-01-17,1
165,4.0,18.44,-10.18,31.3,62.91,11.96,0.0,1.456,7.1160000000000005,0.745,6.3260000000000005,0.494,5.597,282.0,39.4,2014-01-18,1
166,4.25,17.83,-9.04,32.77,63.65,14.63,0.0,0.943,5.608,0.409,5.579,0.301,4.846,183.0,43.94,2014-01-19,1
167,5.28,20.27,-10.16,30.57,61.29,9.06,0.0,1.3519999999999999,7.87,0.7040000000000001,6.3260000000000005,0.439,5.597,292.0,28.66,2014-01-20,1
168,4.36,16.67,-6.52,30.69,59.41,13.93,0.0,0.9109999999999999,6.362,0.308,4.832,0.196,5.597,258.0,43.64,2014-01-21,1
169,6.01,18.67,-4.43,29.45,47.57,14.13,0.0,0.812,5.608,0.36700000000000005,4.832,0.21899999999999997,4.846,195.0,46.16,2014-01-22,1
170,2.89,10.68,-5.1,40.94,65.05,26.21,0.0,2.694,10.13,1.8259999999999998,8.57,1.3,7.099,58.0,54.27,2014-01-23,1
171,-0.13,9.54,-8.45,47.29,72.13,26.19,0.0,1.1059999999999999,5.608,0.57,5.579,0.282,4.846,289.0,27.92,2014-01-24,1
172,5.86,16.62,-1.98,32.83,50.65,15.55,0.0,0.7190000000000001,4.854,0.289,4.832,0.161,4.095,283.0,38.1,2014-01-25,1
173,7.76,20.87,-6.14,34.88,59.57,15.96,0.0,1.0170000000000001,7.87,0.49,7.0729999999999995,0.281,4.846,218.0,40.77,2014-01-26,1
174,6.72,14.98,-1.41,40.28,68.39,21.9,0.0,2.207,10.13,1.46,9.31,1.031,7.85,152.0,41.45,2014-01-27,1
175,3.34,15.46,-7.96,47.82,89.6,21.8,0.0,1.655,8.62,0.93,7.0729999999999995,0.6679999999999999,6.348,165.0,35.9,2014-01-28,1
